url,title,content,author,categories,date,label_relevance,label_service,source
https://primicia.com.ve/guayana/ciudad/ruta-ii-sumergida-en-basura/,Ruta II sumergida en basura,"Los cúmulos de basura en la ciudad no dejan de afectar a los guayaneses, en esta oportunidad la Ruta II de la parroquia Vista al Sol, se ha convertido en un problema hasta para los conductores, debido al incremento de desechos que presenta.


Levia López, habitante de la zona manifestó que la presencia de estos desperdicios sólidos en la vía pública perjudica a toda la comunidad.


Indicó que la podredumbre es cada vez mayor, además que los camiones compactadores no transitan con regularidad.


No solo las bolsas plásticas son depositadas en la vía por los vecinos, sino por aquellos que transitan por la calle sin pertenecer al lugar. “Nosotros no podemos mantener la basura en nuestras casas”.


Temen que los desperdicios ocasionen proliferación de enfermedades a los más pequeños de la casa.


Por esta razón, la problemática se acentúa en el bloqueo de la vialidad por la montaña de desperdicios que cubre la acera, “de vez en cuando recogen las bolsas, pero no es frecuente”, acotó López.


Debido a las fallas en el servicio, gran parte del tramo de la carretera impide el paso vehicular con normalidad, dejando solo un canal cumpliendo las funciones de una calle doble via.


Ante esta situación Primicia intentó contactar a la directiva de Supraguayana, pero sus representantes se negaron a brindar información al respecto.


Problemas en servicios básicos

López indicó que no cuentan con agua potable desde hace más de un año, por esta razón, debe cargar con envases hasta otras zonas cercanas que si cuentan con el servicio.


Esto dificulta las tareas cotidianas en su hogar, aunado a esto, en ocasiones debe comprar agua potable en botellones para poder preparar los alimentos.


Otro de los problemas que se suma a la comunidad son las fallas en la energía eléctrica.


Agregó que debido a los “bajones” de luz, se han dañado los pocos artefactos eléctricos que tiene en su vivienda.


Alegó que los consejos comunales no cumplen con su tarea y tienen desasistidos a los vecinos que cuentan con su apoyo.


Hacen un llamado a las autoridades gubernamentales para la solución de los problemas que afectan a los que vecinos de esta comunidad, puesto que entre basura y falta de suministro por tubería aseguran que están propensos a enfermedades.


Tiempos mejores


Vecinos de la ruta II manifiestan que hace más de 5 años, el “aspecto” de la zona era otro debido a que no tenían problemas con el servicio de aseo que pasaba con regularidad.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/H3jktHpqn4cKVS4NZdKEuj


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Ciudad', 'Ruta', 'basura']","viernes, 01 noviembre 2019",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/ruta-ii-sumergida-en-basura/,Ruta II sumergida en basura,"Los cúmulos de basura en la ciudad no dejan de afectar a los guayaneses, en esta oportunidad la Ruta II de la parroquia Vista al Sol, se ha convertido en un problema hasta para los conductores, debido al incremento de desechos que presenta.


Levia López, habitante de la zona manifestó que la presencia de estos desperdicios sólidos en la vía pública perjudica a toda la comunidad.


Indicó que la podredumbre es cada vez mayor, además que los camiones compactadores no transitan con regularidad.


No solo las bolsas plásticas son depositadas en la vía por los vecinos, sino por aquellos que transitan por la calle sin pertenecer al lugar. “Nosotros no podemos mantener la basura en nuestras casas”.


Temen que los desperdicios ocasionen proliferación de enfermedades a los más pequeños de la casa.


Por esta razón, la problemática se acentúa en el bloqueo de la vialidad por la montaña de desperdicios que cubre la acera, “de vez en cuando recogen las bolsas, pero no es frecuente”, acotó López.


Debido a las fallas en el servicio, gran parte del tramo de la carretera impide el paso vehicular con normalidad, dejando solo un canal cumpliendo las funciones de una calle doble via.


Ante esta situación Primicia intentó contactar a la directiva de Supraguayana, pero sus representantes se negaron a brindar información al respecto.


Problemas en servicios básicos

López indicó que no cuentan con agua potable desde hace más de un año, por esta razón, debe cargar con envases hasta otras zonas cercanas que si cuentan con el servicio.


Esto dificulta las tareas cotidianas en su hogar, aunado a esto, en ocasiones debe comprar agua potable en botellones para poder preparar los alimentos.


Otro de los problemas que se suma a la comunidad son las fallas en la energía eléctrica.


Agregó que debido a los “bajones” de luz, se han dañado los pocos artefactos eléctricos que tiene en su vivienda.


Alegó que los consejos comunales no cumplen con su tarea y tienen desasistidos a los vecinos que cuentan con su apoyo.


Hacen un llamado a las autoridades gubernamentales para la solución de los problemas que afectan a los que vecinos de esta comunidad, puesto que entre basura y falta de suministro por tubería aseguran que están propensos a enfermedades.


Tiempos mejores


Vecinos de la ruta II manifiestan que hace más de 5 años, el “aspecto” de la zona era otro debido a que no tenían problemas con el servicio de aseo que pasaba con regularidad.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/H3jktHpqn4cKVS4NZdKEuj


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Ciudad', 'Ruta', 'basura']","viernes, 01 noviembre 2019",PROBLEMA DEL SERVICIO,ELECTRICIDAD,CLIENT
https://primicia.com.ve/guayana/ciudad/caida-de-lineas-de-alta-tension-deja-sin-agua-a-san-felix/,Caída de líneas de alta tensión deja sin agua a San Félix,"Hidrobolívar informó que debido a caída de las líneas de alta tensión en la estación golfo 2 y 3 del acueducto Macagua varios sectores de San Félix quedaron sin agua potable.


A través de un tuit la hidrológica detalló que los sectores de las parroquias Vista al Sol, Chirica, Dalla Costa, 11 de Abril y Simón Bolívar son los afectados por la falla.


Precisaron que personal de mantenimiento de Hidrobolívar y Corpoelec iniciaron los trabajos de reparación.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/LGrm4avkkIt9vm7NJUXF1U
 


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Redacción PRIMICIA,"['Caída de tensión', 'Falla', 'Hidrobolívar', 'San Félix', 'Sin agua']","domingo, 03 noviembre 2019",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/el-guamo-sin-agua/,El Guamo sin agua,"La problemática del suministro del agua continúa debido a desperfectos que Hidrobolívar menciona en sus cuentas de redes sociales. En esta oportunidad, el sector el Guamo padece esta situación.


Carmen Lamas, habitante del sector A, manifestó que las fallas en las tuberías iniciaron a comienzos de este año, sin embargo, no han recibido respuestas por parte de las autoridades.


Indicó que presentan problemas debido a que otras comunidades realizaron una conexión en la tubería principal y esto produjo que la presión del agua disminuyera.


Lamas detalló que las fallas en el servicio son constantes, en todo lo que va de año.


Esto ha llevado que las condiciones para llevar a cabo las tareas básicas del hogar como la preparación de los alimentos sea una odisea.


“Debemos llenar cuanto envase de plástico tengamos para poder tener agua en el día”.


Destacó que el suministro por tubería se va desde las 11:00am y no llega sino hasta las 12:00 de la noche, en días con suerte.


A pesar que líderes de la comunidad estén abocados a solventar el problema, hasta la fecha siguen con dicho problema en los hogares de esta comunidad.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/LGrm4avkkIt9vm7NJUXF1U
 


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua', 'Ciudad', 'El Guamo']","martes, 05 noviembre 2019",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/regiones/padre-pedro-chien-esta-sin-agua/,“Padre Pedro Chien” está sin agua,"El Palmar.-
 Habitantes de sectores urbanos y agrícolas del municipio Padre Pedro Chien denuncian la falta de agua potable, problema que aseguran ya es del conocimiento de Hidrobolívar, alcaldía y otras instituciones gubernamentales; sin embargo las dificultades continúan.


No son solo problemas con el agua, “es que no hay voluntad del Gobierno por resolver las deficiencias y se exponen con mucha retórica las excusas, señalando que es culpa del bloqueo imperial”.


Así lo dio a conocer el dirigente social Emir Rivas, quien añadió que no todas las personas cuentan con suficientes recursos para comprar agua, hasta tres veces por semana.


“Llenar un tanque con capacidad de 1.000 litros tiene un precios de 30 mil bolívares, eso depende el sector”, expuso.


Comunidades como Casco Central, Las Marías, vía hacia Villa Lola, El Santuario y Río Grande, no cuentan con el suministro por tuberías.


“Es un problema que lleva años y no sabe qué sucede en la represa Puchima”, cuestionó el ciudadano.


Consecuencias

Para Rivas las consecuencias las padecen todos los palmareños, al no contar con el suministro para efectuar las tareas del hogar.


“En 20 años de Gobierno rojo se ha evidenciado la desidia a la cual se ha sometido al pueblo”, reclamó.


Por su parte, Pedro Bolívar enfatizó que en el sector El Santuario la situación es crítica y niños de la escuela de la comunidad son afectados.


El Palmar no solo padece la falta de agua potable. El servicio de telefonía “se cae” frecuentemente.


“Hace falta un cambio en el municipio, un gobernante que se preocupe por mejorar la calidad de vida de los habitantes”, apuntó Rivas.


Residentes de la población señalaron que en esa jurisdicción “se sobrevive a cuenta gotas”, pues el abandono es total.


“No hay dolientes, esto sin mencionar escasez de gasolina, el cementerio arropado con basura y lleno de monte”.


Pacientes van a Upata


En El Palmar aseveran que no cuentan con un buen servicio de salud y por lo general los pacientes se ven en la necesidad de acudir hasta Upata.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ
 


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Fredys Marrero,"['El Palmar', 'Padre Pedro Chien', 'Regiones', 'Sin agua']","miércoles, 06 noviembre 2019",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/vecinos-de-ventuari-no-toleran-la-basura/,Vecinos de Ventuari no toleran la basura,"La acumulación de basura, delincuencia y maleza por doquier, preocupa a los habitantes de Ventuari, en Puerto Ordaz.


Elis Valdéz indicó que transita por el lugar toda la semana para llevar a sus hijos al colegio, pero la presencia de desperdicios en las calles causa incomodidad y dificulta el libre tránsito.


La maleza también afecta a quienes usan “el camino de tierra” como atajo para llegar a su destino con rapidez.


Valdéz comentó que, pese a las pésimas condiciones de la vía, no tiene otra opción que utilizar esta ruta porque “es mas cerca llegar al plantel educativo” desde su vivienda.


 


Anotarán placa de vehículos


Del Valle Herrera, habitante del sector, explica que ha visto personas de la misma comunidad dejando bolsas plásticas llenas de basura en la calle.


Detalló que están cansados de esta situación, por lo que ejecutarán acciones para evitar la acumulación de desechos.


“Se anotará la placa de los vehículos que se estacionen para botar los desperdicios y se llevará hasta el puesto policial mas cercano”, aseguró Herrera.


Desde hace varios años la lucha ha sido incansable para erradicar el vertedero improvisado en la zona, pero no ha sido posible lograr el objetivo porque, según algunos vecinos, muchos residentes no colaboran.


 


Descontento


Herrera alegó que, para crear conciencia ciudadana, colocaron letreros de “no botar basura” en varios espacios del sector, pero autoridades de la Alcaldía ordenaron quitar los avisos.


Mencionó que el problema no es solo del aseo urbano sino de la comunidad en general que no ha tomado conciencia sobre el daño que hace mantener focos de contaminación en la zona.


Livia Calzadilla, otra afectada, aprovechó la oportunidad de expresar su descontento por el colapso en Ventuari.


“He observado que en la mañana limpian y no termina de caer la noche cuando ya han ensuciado de nuevo las calles”, puntualizó Calzadilla.


El grupo de vecinos afirmó que el consejo comunal de la zona no ha tomado las decisiones correctas para solucionar el problema de la basura, por esta razón, tomaron la iniciativa de reactivar la organización al elegir nuevos integrantes del comité para beneficio de los residentes.


Los habitantes piden apoyo a las autoridades de la Alcaldía de Caroní, además de una jornada de limpieza en el área y desmalezar el lugar para disminuir el escondite de los maleantes.


 


Votaciones


Los vecinos informaron que están recaudando los permisos para oficializar en los próximos días a los nuevos integrantes del consejo comunal.


 


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ
 


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Molestia', 'Puerto Ordaz', 'Ventuari', 'basura', 'comunidad']","jueves, 07 noviembre 2019",PROBLEMA DEL SERVICIO,ASEO URBANO,CLIENT
https://primicia.com.ve/guayana/regiones/80-de-upata-esta-sin-agua/,80 % de Upata está sin agua,"Upata.- La alcaldesa del municipio Piar Yulisbeth García, informó vía telefónica a medios radiales de la ciudad que debido a una falla eléctrica en la línea 34.5 KVA, encargada de abastecer la torre toma Chiripón, la distribución de agua se encuentra interrumpida.


Técnicos de Corpoelec e Hidrobolívar trabajan para resolver la situación.


La avería fue reportada la tarde de este jueves.


“De inmediato se activó un plan para dar con el problema; sin embargo, se aclara a los habitantes de Upata que existe un Gobierno responsable que se mantiene activo con personal calificado y equipos especiales. Por tratarse de una zona muy boscosa se hace difícil el acceso, por eso es viable sobrevolar el área”, apuntó.


También se sumarán cuadrillas de la parroquia El Manteco, con el objetivo resolver en la mayor brevedad posible, enfatizó la alcaldesa.


Situación repetitiva


Es importante resaltar que esta es la misma línea que hace aproximadamente un mes salió de servicio.


A las causas de la avería añadieron las lluvias de las últimas horas.


“En momentos difíciles la sensatez y conciencia es lo más prudente”, acotó la máxima autoridad civil de Upata, refiriéndose a que “consumo excesivo de agua potable no ayuda en nada, por eso es importante dar el verdadero uso que merece”.


Por otra parte, García también anunció que en la ciudad se encuentra una comisión de la vicepresidencia de la República, encargada de supervisar los trabajos en la Plaza Bolívar, a propósito del plan nacional Venezuela Bella.


Anunció que a dicha comisión se le presentará una propuesta con los trabajos que se realizan en las avenidas Humboldt y Raúl Leoni.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ
 


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Fredys Marrero,"['Agua', 'Upata', 'servicio']","sábado, 09 noviembre 2019",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/habitantes-de-bella-vista-sin-agua-potable/,Habitantes de Bella Vista sin agua potable,"Residentes del sector Bella Vista, Sector II, no cuentan con el suministro de agua potable por tubería desde hace más de cuatro días.


Ante la situación que padecen los guayaneses que habitan esta zona, solo tienen la opción de pagar botellones de agua que puede llegar a costar hasta Bs. 20 mil.


Rinalba González indicó que un botellón no les alcanza para cubrir las tareas diarias en su hogar y que incluso hay quienes no cuentan con los recursos para comprarlo.


Con esa cantidad de agua para dos días, apenas pueden cubrir la preparación de los alimentos y aseo personal.


Manifestó que la irregularidad del agua por tuberías es desde hace dos años. La presión fue disminuyendo; algunos vecinos han tenido la opción “en los días con suerte” de llenar los envases de plástico en comunidades aledañas.



Largas colas

González detalló que una de las soluciones que ha planteado un vecino, quien es el único por la calle que cuenta con el servicio, es permitir al resto de los residentes que llenen sus envases a las afuera de su vivienda.


Mencionaron que las largas colas la forman hasta más de 20 personas todos los días.


Yelisbeth Terán explicó que el plantel educativo del sector también se ha visto afectado.


A diario debe llevar a su hijo a clases junto con jarras de agua para el aseo personal del pequeño, su consumo, entre otras actividades.


Acotaron que la iglesia de la comunidad tampoco se escapa de la calamidad.


 


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ
 


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Verónica Millán,"['Agua potable', 'Bella Vista', 'comunidas', 'servicio']","sábado, 09 noviembre 2019",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/vertedero-de-basura-en-la-centurion/,Vertedero de basura en la Centurión,"En la avenida Centurión de San Felix sigue aumentando día tras día la cantidad de basura, sin que los entes oficiales solventen la situación.


Los vecinos de Moreno de Mendoza, denuncian que la avenida Centurión es la que se ve más afectada por este vertedero de basura.


Los ciudadanos más cercanos a la avenida señalan lo incomodo y perjudicial que es el olor que emana dicho vertedero y lo perjudicial que es, sobre todo para los niños.


Argumentan que deben limpiar sus casas con mayor frecuencia por la cantidad de moscas que hay en el entorno.


Señalan que se ha incrementado la presencia de zamuros en el sector convirtiéndose en otro factor negativo para la comunidad, ya que hace un mes hubo un apagón eléctrico causado por un zamuro que chocó con un poste de electricidad, incluso para los que transitan la avenida, ya que dichos animales abarcan parte de la calle.



Causas

Moraima Dos Reis, residente de la comunidad Moreno de Mendoza, expresó que esa situación tiene más de dos años, además que no solo los residentes botan sus desechos en la avenida, sino personas de distintos lugares de San Félix, incluso los entes públicos.


La ciudadana Loida Yanez, contó que el servicio de aseo antes pasaba todos los días por dicha avenida e interdiario dentro de la comunidad, sin embargo, ahora ya ni recuerda cuando fue la ultima vez que pasó.


Asimismo concluyó con que el origen del vertedero es dado a que el mismo aseo construyó un paredón como fachada para tapar la basura, pero los ciudadanos la botan detrás del paredón hasta que empezaron a desecharla fuera de este.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ
 


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Branyelis Vidal,"['Centurión', 'Ciudad', 'basura', 'vertedero']","domingo, 10 noviembre 2019",PROBLEMA DEL SERVICIO,ASEO URBANO,CLIENT
https://primicia.com.ve/guayana/ciudad/entre-basura-y-zamuros-en-el-mercado-de-san-felix/,Entre basura y zamuros en el Mercado de San Félix,"Los malos olores, los pozos de agua, los vertederos de basura y la presencia de zamuros abundan en el mercado municipal de San Félix.


Los propietarios del lugar explicaron que se hacen cargo de la limpieza interna diaria del lugar para mantener la “buena presencia”, sin embargo, a las afueras del mercado montones de desechos dan la bienvenida a los compradores.


Vendedores explicaron que el camión de la basura pasa cada dos o tres días para recoger los desperdicios, pero que el vertedero “inmenso” que se aloja en la entrada “cada día crece más”.


Zamuros

Ronald Granado, dueño de un puesto de venta alegó que los malos olores en su local ha alejado a clientes, por lo que perjudica a su negocio.


Asimismo, relató que hace unas semanas un zamuro ingresó a su espacio de trabajo y dejó destrozos, rompiendo utensilios y bombillos de la cocina.


“Siempre están aquí, ya no sabemos como espantarlos”, afirmó Granado.


De igual forma, aseguró que los desechos de su trabajo no los bota en el lugar, sino que se los entrega a otra persona que le da un mejor uso.


Los trabajadores afirmaron que se han encargado de la limpieza pero los que ocasionan las montañas de basura son los residentes de las comunidades cercanas como La Grúa.


Seguridad

Los clientes del mercado se “han acostumbrado a la situación” por lo que compran sin ninguna complicación, así lo aseguró una compradora.


“Yo compro todo aquí siempre, no me he enfermado ni nada por el estilo”, alegó la señora.


Sin embargo, otra compradora comentó que solo adquiere los productos empaquetados para buscar economía, pero no se atreve a comprar carne, pollo o ninguna presa de comida, “porque no me siento segura”, confirmó.


Unión

Jean Carlos Romero, también adjudicatario, afirmó que todos los trabajadores se han esforzado por mantener limpia la zona, por lo que diariamente cancelan Bs. 5.000 a una cooperativa para que se haga cargo del aseo interno del mercado.


Por su parte, Jessica Martínez comentó con nostalgia que extrañaba los años anteriores donde podía trabajar sin preocuparse por los malos olores del lugar que alejaba a sus consumidores.


Todos los trabajadores se han unido para poder seguir trabajando en las mejores condiciones. No obstante hacen el llamado a las autoridades de la alcaldía y la gobernación para que se avoquen al mercado municipal de San Félix y puedan mejorar la calidad de trabajo de cada uno de los ciudadanos que hace vida laboral en el lugar.


Baño público 


El vertedero detrás del mercado se ha convertido en un baño público de las personas que por el lugar transitan, generando de esta manera menos higiene en el lugar.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Marialejandra Meléndez,"['Ciudad', 'San Félix', 'Zamuro', 'basura']","lunes, 11 noviembre 2019",PROBLEMA DEL SERVICIO,ASEO URBANO,CLIENT
https://primicia.com.ve/guayana/ciudad/dalla-costa-inundada-en-desechos/,Dalla Costa inundada en desechos,"Los ciudadanos de la Av. Dalla Costa, en San Félix, desesperados por deshacerse de los desperdicios, queman la basura diariamente.


La avenida se esta ahogando con más de siete vertederos según quejas de la comunidad, pero el principal problema es la montaña de basura que se encuentra entre la entrada de la comunidad de Los Sabanales y Guaiparo, en San Félix.


También aseguraron que el vertedero fue recogido en su totalidad hace cuatro meses, sin embargo, volvió y empeoró la situación por las diarias quemas de basura que además, causan enfermedades.


Benita Moreno, de 74 años, es residente de Los Sabanales e indicó que “Las moscas y el humo entran a mi casa, aun cuando vivo a dos cuadras de este vertedero. El camión no pasa frecuentemente y la culpa también es de la comunidad porque a pesar de que el aseo pueda limpiarlo, siempre vuelven a ensuciarlo.”


Mientras que algunos habitantes mencionaron que el camión de basura pasa con frecuencia, otros expresaron lo contrario, pero concuerdan en que al pasar el aseo no se realiza una limpieza profunda. Palermo González frecuenta la zona y aseguró que este problema lleva alrededor de 3 años y que “mientras no haya una ruta fija de las compactadoras y containers dentro de la comunidad, los vertederos seguirán allí.”


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Jadranka Chorny,"['Dalla Costa', 'Inundada', 'desechos']","lunes, 11 noviembre 2019",PROBLEMA DEL SERVICIO,ASEO URBANO,CLIENT
https://primicia.com.ve/guayana/ciudad/vecinos-de-la-ud-145-sin-agua-desde-hace-8-meses/,Vecinos de la UD-145 sin agua desde hace 8 meses,"La escasez de agua en la UD-145, sector tres, ha afectado a la mayoría de vecinos de esta zona, ubicada en San Félix.


Los mismos denunciaron que tienen más de ocho meses con deficiencias en el servicio de aguas blancas.


Residentes afirmaron que llegan a estar todo el día sin agua hasta que la noche, e inclusive han llegado a pasar más de una semana sin recibir ni una gota del vital líquido de las tuberías.


Tuberías sin mantenimiento

Jorge Maya, habitante del sector, explicó que el problema se debe a múltiples fallas en las tuberías que se encuentran rotas por falta de mantenimiento, ya que usualmente a algunas casas sí llega el servicio mientras que simultáneamente en otras viviendas del sector no sale ni una gota de las mismas.


Han tenido que pedirle a uno de los vecinos de la única calle que cuenta con agua, que les permita llenar sus bidones y botellones con el vital líquido, ya que de otra manera quedarían desamparados, afirmó Maya mientras esperaba a llenar sus recipientes.


Solidaridad entre vecinos

José Romero, residente del sector, cuya casa está ubicada en la calle principal, colocó un dispensador de agua afuera de su casa para la libre disposición de los vecinos durante las 24 horas. Afirma que lleva dos años ayudando a su comunidad cada vez que hay fallas en el servicio.


Declaró que al lugar solo vienen personas de ese sector y que él seguirá ayudando a pesar de que ya le han dañado dos mangueras, ya que siente el deber de colocar su aporte a la comunidad.


Marilúz Báez afirmó que a veces hasta se hacen colas para surtirse de agua en la casa de Romero, y que acuden hasta más de 20 personas al día.


Afirmó que el consejo comunal de la zona no se ha puesto manos a la obra para llevar la situación a las instancias competentes.


Falta de servicios

Los vecinos también denunciaron que la Alcaldía no ha hecho acto de presencia en el lugar, y que también suelen presentar deficiencias con el servicio eléctrico, de aseo urbano, desmalezamiento y drenaje.


Báez explicó que frente a su casa hay unas zanjas, las cuales al llover se desbordan junto con toda la basura que tienen acumuladas, lo que hace imposible caminar por el lugar y genera diversas molestias entre los habitantes.


La irregularidad en el servicio de aguas blancas ha llevado a los habitantes a ayudarse entre ellos mismos.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Johan Morales,"['Ciudad', 'Sin agua', 'tuberías', 'vecinos']","lunes, 11 noviembre 2019",PROBLEMA DEL SERVICIO,AGUA,CLIENT
https://primicia.com.ve/guayana/ciudad/vecinos-de-la-ud-145-sin-agua-desde-hace-8-meses/,Vecinos de la UD-145 sin agua desde hace 8 meses,"La escasez de agua en la UD-145, sector tres, ha afectado a la mayoría de vecinos de esta zona, ubicada en San Félix.


Los mismos denunciaron que tienen más de ocho meses con deficiencias en el servicio de aguas blancas.


Residentes afirmaron que llegan a estar todo el día sin agua hasta que la noche, e inclusive han llegado a pasar más de una semana sin recibir ni una gota del vital líquido de las tuberías.


Tuberías sin mantenimiento

Jorge Maya, habitante del sector, explicó que el problema se debe a múltiples fallas en las tuberías que se encuentran rotas por falta de mantenimiento, ya que usualmente a algunas casas sí llega el servicio mientras que simultáneamente en otras viviendas del sector no sale ni una gota de las mismas.


Han tenido que pedirle a uno de los vecinos de la única calle que cuenta con agua, que les permita llenar sus bidones y botellones con el vital líquido, ya que de otra manera quedarían desamparados, afirmó Maya mientras esperaba a llenar sus recipientes.


Solidaridad entre vecinos

José Romero, residente del sector, cuya casa está ubicada en la calle principal, colocó un dispensador de agua afuera de su casa para la libre disposición de los vecinos durante las 24 horas. Afirma que lleva dos años ayudando a su comunidad cada vez que hay fallas en el servicio.


Declaró que al lugar solo vienen personas de ese sector y que él seguirá ayudando a pesar de que ya le han dañado dos mangueras, ya que siente el deber de colocar su aporte a la comunidad.


Marilúz Báez afirmó que a veces hasta se hacen colas para surtirse de agua en la casa de Romero, y que acuden hasta más de 20 personas al día.


Afirmó que el consejo comunal de la zona no se ha puesto manos a la obra para llevar la situación a las instancias competentes.


Falta de servicios

Los vecinos también denunciaron que la Alcaldía no ha hecho acto de presencia en el lugar, y que también suelen presentar deficiencias con el servicio eléctrico, de aseo urbano, desmalezamiento y drenaje.


Báez explicó que frente a su casa hay unas zanjas, las cuales al llover se desbordan junto con toda la basura que tienen acumuladas, lo que hace imposible caminar por el lugar y genera diversas molestias entre los habitantes.


La irregularidad en el servicio de aguas blancas ha llevado a los habitantes a ayudarse entre ellos mismos.


 


Ten la información al instante en tu celular. Únete al grupo de Diario Primicia en WhatsApp a través del siguiente link: 
https://chat.whatsapp.com/GxCaEgZ5efzEdOTW9ea1nZ


También estamos en Telegram como @DiarioPrimicia, únete aquí 
https://t.me/diarioprimicia",Johan Morales,"['Ciudad', 'Sin agua', 'tuberías', 'vecinos']","lunes, 11 noviembre 2019",PROBLEMA DEL SERVICIO,ASEO URBANO,CLIENT
